"","obs","A","Ca","Ci","gsw","Tleaf","Q","ID","Treatment","Rep"
"442",13,"24.82162991269208","1489.01580645161","1137.880324272399","0.12567509604520827","26.0015612903226","1199.98419354839","129","co2",1
"443",1,"9.81201694641105","395.588419354839","316.2802013317441","0.22685112375761488","26.3346322580645","1200.00451612903","13","co2",1
"444",2,"10.581953414192707","395.342709677419","297.01887284919974","0.19236762394542098","26.3165870967742","1199.98419354839","13","co2",1
"445",3,"7.238963551648737","296.795032258065","226.31484180161073","0.1841901689031025","26.2527741935484","1199.98516129032","13","co2",1
"446",4,"4.144061777391347","198.148193548387","155.17462085128923","0.17441784551538095","26.2345774193548","1200.01193548387","13","co2",1
"447",5,"0.793206087159092","99.5727709677419","90.2506576950391","0.18182819768021424","26.2114548387097","1199.99387096774","13","co2",1
"448",6,"-0.7602019677511244","50.2492322580645","55.890823603128716","0.18197557869133926","26.2301290322581","1200.00290322581","13","co2",1
"449",7,"10.870732078172814","395.239032258064","296.7266475875947","0.19715889766913877","26.2367","1199.99548387097","13","co2",1
"450",8,"11.097992904187695","395.126580645161","298.6701216563476","0.2061538275024313","26.2372548387097","1199.98516129032","13","co2",1
"451",9,"16.603837299507635","592.690516129032","448.07885970772696","0.2056681581298514","26.2394677419355","1200.00741935484","13","co2",1
"452",10,"19.746471720054657","791.175","622.0271632707426","0.21230860302598495","26.2546064516129","1199.9864516129","13","co2",1
"453",11,"21.295927364000896","990.309161290323","810.8156538105296","0.22058900196251574","26.2410419354839","1199.98806451613","13","co2",1
"454",12,"21.96831675798613","1189.76548387097","1002.5232459573517","0.22276058374509478","26.2359290322581","1199.9935483871","13","co2",1
"455",13,"22.559703506500796","1489.26516129032","1286.7407667027837","0.21704378779010994","26.2500516129032","1199.99612903226","13","co2",1
"456",1,"-1.239625219399919","400.283806451613","415.3261554398282","0.08144183423207807","26.0283709677419","1199.97258064516","130","co2",1
"457",2,"-0.6947014258693948","400.099935483871","405.19175801125124","0.07731300446837416","26.0141548387097","1200.03612903226","130","co2",1
"458",3,"-0.9399329931294577","300.246516129032","313.8438882531342","0.07308645799386727","25.9940774193548","1199.99322580645","130","co2",1
"459",4,"-2.0353849405753706","200.713516129032","240.3630526505707","0.07341524363023147","25.9858032258064","1199.99548387097","130","co2",1
"460",5,"-2.5082139408449997","100.943741935484","152.1583042988597","0.07484553216964136","25.9972774193548","1200.00483870968","130","co2",1
"461",6,"-2.778066109141565","51.0808741935484","107.05644514938363","0.07769351931051514","25.995564516129","1199.97193548387","130","co2",1
"462",7,"0.048115111322341024","399.809806451613","389.677392417408","0.08408183913210938","25.9806225806452","1200","130","co2",1
"463",8,"0.05744584608288706","399.782129032258","389.42324449533976","0.0833416398761312","25.9912548387097","1200.01322580645","130","co2",1
"464",9,"1.5466418319322706","599.077096774193","557.2162986069613","0.08842467838404786","25.9895096774194","1200.00483870968","130","co2",1
"465",10,"2.635753091539595","798.507967741935","735.2504173238596","0.09448495131553698","25.9924774193548","1199.98838709677","130","co2",1
"466",11,"2.4256487810506275","998.504032258065","935.2419649842822","0.09710442174437245","26.0007419354839","1200.00258064516","130","co2",1
"467",12,"1.977695235104739","1198.51838709677","1138.6852401049089","0.0985917047052059","26.0082516129032","1199.99483870968","130","co2",1
"468",13,"1.356941279509686","1498.59","1442.2796148655095","0.09998120227977542","26.0076741935484","1199.99516129032","130","co2",1
"469",1,"7.275168470787313","396.996451612903","-132.47998013700675","0.022181566804638404","26.0322129032258","1199.99677419355","131","CO2",1
"470",2,"7.7531571553023175","396.824677419355","-65.42970458707397","0.027162187741410323","25.9865774193548","1200.00580645161","131","CO2",1
"471",3,"5.346801129496026","297.775","10.841545757501422","0.03031783262342366","25.9929387096774","1199.98935483871","131","CO2",1
"472",4,"2.979956778924453","198.759903225806","55.54734941802099","0.034153180788443906","26.0104870967742","1200.01548387097","131","CO2",1
"473",5,"0.5433330084559213","99.7621838709677","74.82220594784273","0.03812884525267001","25.9907806451613","1199.98774193548","131","CO2",1
"474",6,"-0.5276152316571134","50.1794387096774","66.02320836514171","0.0494495066507733","25.9827516129032","1200","131","CO2",1
"475",7,"9.865732416203626","395.953258064516","69.92451319264997","0.04957000846998589","25.9948451612903","1200.00290322581","131","CO2",1
"476",8,"10.320321566557165","395.73835483871","105.93379249072","0.058611568880735924","25.9995419354839","1199.98935483871","131","CO2",1
"477",9,"15.575441333828564","593.541806451613","206.46482339902587","0.06655955170097866","26.0007193548387","1199.99903225806","131","CO2",1
"478",10,"19.98898704449728","791.665774193548","327.4043083263565","0.07155186055229326","26.0011161290323","1200.00129032258","131","CO2",1
"479",11,"21.72114571877363","990.879935483871","514.0824628140427","0.07640759292221191","25.9995903225806","1199.99322580645","131","CO2",1
"480",12,"22.534351777488673","1190.46806451613","702.2926010980835","0.07809618977667529","26.0107129032258","1200.00741935484","131","CO2",1
"481",13,"23.1434579358975","1490.0564516129","1017.989464541421","0.08444174626765362","25.9915677419355","1200.01193548387","131","CO2",1
"482",1,"12.78564068614758","394.591806451613","245.0977172097132","0.14606586512981262","26.1130096774194","1200.0135483871","132","CO2",1
"483",2,"13.516538208464427","394.29335483871","216.68224828082893","0.12864867897646234","26.0687967741935","1200.0064516129","132","CO2",1
"484",3,"10.993631803300682","295.383129032258","156.72823371265133","0.13387785678492234","26.0068967741935","1199.99","132","CO2",1
"485",4,"7.573818808795198","196.825258064516","98.72726745648951","0.1299534886956258","26.0180258064516","1200.00806451613","132","CO2",1
"486",5,"4.227175103446965","98.232564516129","44.45543886877785","0.13182638053849158","26.0045419354839","1199.99709677419","132","CO2",1
"487",6,"2.5554126796449843","48.9311838709677","18.052756709189463","0.13817568280641032","26.0059193548387","1199.99935483871","132","CO2",1
"488",7,"14.394331419443386","393.958032258064","214.463485748952","0.13567181452600052","25.9931225806452","1199.98709677419","132","CO2",1
"489",8,"14.370989493694733","393.954096774194","222.6226274018862","0.14239748811447117","25.9900677419355","1199.99806451613","132","CO2",1
"490",9,"20.113916884660433","591.511612903226","354.05603177885257","0.1444755052621381","26.0034032258065","1199.99064516129","132","CO2",1
"491",10,"22.884080950938017","790.264322580645","520.4456907762724","0.14615635810999306","26.0061806451613","1200.01193548387","132","CO2",1
"492",11,"23.108309261939834","989.969774193548","718.9296376206354","0.14948607227722385","25.9982258064516","1199.99032258065","132","CO2",1
"493",12,"24.608730061919438","1189.21870967742","898.5606693820736","0.14997998886255126","25.9985161290323","1199.97741935484","132","CO2",1
"494",13,"25.58036833468467","1488.56258064516","1183.8399067076136","0.1516428906958294","26.006635483871","1199.98193548387","132","CO2",1
"495",1,"17.15849333","392.814","190.5711091","0.142961524","26.0200129","1199.983548","133","co2",1
"496",2,"18.19029238","392.4581613","138.3468017","0.11914928","25.98069355","1200.010323","133","co2",1
"497",3,"14.14582211","294.1491613","105.4553347","0.124921416","25.97036452","1200.016129","133","co2",1
"498",4,"10.03385534","195.834129","73.31520183","0.136830295","25.98510968","1199.992258","133","co2",1
"499",5,"5.903504223","97.56516452","24.27785873","0.133716168","25.97635484","1200.005806","133","co2",1
"500",6,"3.813131646","48.42405806","3.902644321","0.141535652","25.97820323","1200.00871","133","co2",1
"501",7,"19.29534271","391.9884516","172.4790812","0.147672605","25.94678387","1200.016774","133","co2",1
"502",8,"19.45874425","391.9045161","183.0192789","0.157040532","25.97333226","1200.006452","133","co2",1
"503",9,"26.79235964","588.7609677","324.3262317","0.17249454","25.99315161","1199.991613","133","co2",1
"504",10,"31.24080829","786.7771613","470.6141337","0.16915872","25.99266452","1200.004516","133","co2",1
"505",11,"32.76237324","985.9270645","666.9008974","0.178513284","25.98426129","1199.986452","133","co2",1
"506",12,"34.21846395","1185.193871","851.495854","0.180179677","25.99702581","1199.994839","133","co2",1
"507",13,"35.84813713","1484.279677","1118.894221","0.174406542","25.99260645","1199.998387","133","co2",1
"508",1,"11.40376285","395.0230645","260.809561","0.147026363","25.94393871","1200.008387","134","co2",1
"509",2,"12.97983059","394.6358065","113.5963989","0.076277822","25.93053871","1199.993226","134","co2",1
"510",3,"10.4792046","295.7090645","5.498717779","0.058952442","26.01445806","1199.989355","134","co2",1
"511",4,"7.933128747","196.7242581","34.68447225","0.08052919","25.95377419","1199.997419","134","co2",1
"512",5,"5.044636547","97.91924194","-1.008737114","0.083471955","25.99104839","1199.999677","134","co2",1
"513",6,"3.524024675","48.55103871","-17.64259468","0.086666131","25.97151613","1199.993871","134","co2",1
"514",7,"15.78490942","393.4453226","151.8684073","0.108928896","25.96826774","1200.007097","134","co2",1
"515",8,"16.17520655","393.3038065","155.4976138","0.113525754","25.99370645","1200.011935","134","co2",1
"516",9,"22.76077275","590.4665484","293.5269655","0.129196165","25.96456774","1199.986129","134","co2",1
"517",10,"27.2478053","788.505129","452.2244618","0.137884857","25.98121613","1199.998065","134","co2",1
"518",11,"28.85995264","987.6708065","645.0569797","0.145320179","25.99657742","1200.004839","134","co2",1
"519",12,"30.15528064","1186.945161","828.3715888","0.146627807","25.97411613","1199.986129","134","co2",1
"520",13,"32.09206738","1485.940323","1117.005273","0.154441306","25.98104194","1199.986129","134","co2",1
"521",1,"11.231507519622488","395.321548387097","193.416910837377","0.09312549314316608","26.0876064516129","1199.98935483871","135","CO2",1
"522",2,"12.002453974755047","395.003419354839","164.40701989759924","0.08664568796755916","26.0737193548387","1199.98935483871","135","CO2",1
"523",3,"8.41539880718684","296.475419354839","152.57236739766532","0.09833549904161873","26.0173129032258","1200","135","CO2",1
"524",4,"4.714365456403068","198.005451612903","116.08966258911494","0.09757566122650921","25.9906387096774","1199.97096774194","135","CO2",1
"525",5,"1.2687347707389491","99.4340064516129","76.6346860462579","0.09892652154753277","25.9968548387097","1200.0035483871","135","CO2",1
"526",6,"-0.34997301162929517","50.1107612903226","54.02970284731486","0.11150655760812976","25.9861870967742","1200.00258064516","135","CO2",1
"527",7,"13.48106131424941","394.356451612903","205.19068398892117","0.12024834207389395","26.000264516129","1199.99548387097","135","CO2",1
"528",8,"13.807898130519636","394.197741935484","215.35863499796528","0.13081776718451707","25.9963580645161","1199.99580645161","135","CO2",1
"529",9,"19.79121439466592","591.62664516129","350.6678925084547","0.14016797657565727","26.0036129032258","1199.99516129032","135","CO2",1
"530",10,"23.012448633621272","790.167677419355","518.239432504424","0.14605212271036522","25.9899483870968","1199.99161290323","135","CO2",1
"531",11,"24.014501365715564","989.571","707.8025847922909","0.14934220063568343","26.0095967741936","1200.00580645161","135","CO2",1
"532",12,"24.335582279866767","1189.29709677419","895.321158986841","0.14691350998693867","26.0093193548387","1199.99677419355","135","CO2",1
"533",13,"24.056057862313736","1489.20516129032","1182.0403443117868","0.1416869472482117","26.0104935483871","1199.99774193548","135","CO2",1
"534",1,"21.020219495657237","391.039032258064","255.17904971651026","0.2700284648725144","26.0401064516129","1199.99193548387","136","CO2",1
"535",2,"21.89998347369315","390.757806451613","225.15513903407523","0.2270272795330763","26.0829419354839","1199.99967741936","136","CO2",1
"536",3,"17.012922790083472","292.826290322581","171.15763595253227","0.24078452278944154","26.0408096774194","1199.99612903226","136","CO2",1
"537",4,"11.35887542231698","195.216516129032","109.93038886495688","0.22840480576843872","26.0046709677419","1200.01419354839","136","CO2",1
"538",5,"5.704281357712","97.6015387096774","55.79123783194499","0.2345146599103592","26.0012096774194","1199.99806451613","136","CO2",1
"539",6,"2.669677816200084","48.865535483871","29.569732294119788","0.23896924975322267","25.9904290322581","1200.00838709677","136","CO2",1
"540",7,"22.860929825022257","390.382483870968","230.5255003371158","0.246718837641536","25.9753516129032","1199.98709677419","136","CO2",1
"541",8,"23.110595767655653","390.25535483871","230.8182556949234","0.2502375473259151","25.9920064516129","1199.99322580645","136","CO2",1
"542",9,"31.96089126565847","586.439903225806","373.462842763686","0.26120973533854835","25.9831548387097","1199.99838709677","136","CO2",1
"543",10,"34.715765819121","785.068096774193","554.4996834970738","0.2660120201582678","25.992235483871","1200.00935483871","136","CO2",1
"544",11,"34.29888709391594","984.940064516129","756.3654822670006","0.27068841154531703","26.0081225806452","1199.98709677419","136","CO2",1
"545",12,"35.614103434244505","1184.10903225806","947.8942272870559","0.27676024286644213","25.9965677419355","1200","136","CO2",1
"546",13,"34.348697299197404","1484.10290322581","1254.2064799641432","0.2841234436209479","26.0015806451613","1200.01870967742","136","CO2",1
"547",1,"20.18120072","391.0827419","313.076645","0.483947312","26.10699677","1199.990968","137","CO2",1
"548",2,"22.19729904","390.300129","301.8813655","0.462591663","26.09380645","1200.007097","137","CO2",1
"549",3,"17.70520773","292.2622903","224.9521728","0.485533641","25.84956774","1199.995161","137","CO2",1
"550",4,"12.43191888","194.5955161","146.4191565","0.47341576","25.96437419","1200.019355","137","CO2",1
"551",5,"6.879932438","97.04251935","68.65992377","0.436847274","26.04317742","1199.990323","137","CO2",1
"552",6,"3.950366315","48.30131935","32.25690435","0.440043869","25.97499677","1199.988387","137","CO2",1
"553",7,"23.14527251","389.9109677","298.4947587","0.466537074","25.91952581","1200.022581","137","CO2",1
"554",8,"23.29071847","389.8609677","294.7911257","0.448915563","26.02676129","1200.002258","137","CO2",1
"555",9,"28.76826604","587.222","470.516833","0.46130411","25.97980323","1200.002258","137","CO2",1
"556",10,"31.06383269","785.8779677","655.4327704","0.455894176","26.00013871","1199.956774","137","CO2",1
"557",11,"31.25298374","985.3704839","849.9750231","0.454460101","26.00117097","1200.000968","137","CO2",1
"558",12,"31.86917296","1184.682903","1042.786436","0.453741177","25.9889871","1200.00871","137","CO2",1
"559",13,"32.19115446","1483.933871","1335.017429","0.454010405","25.97822258","1200.008065","137","CO2",1
"560",1,"5.266710399557511","397.537032258065","331.7123087736527","0.15003633836132227","26.0185096774194","1199.96580645161","138","CO2",1
"561",2,"6.041968320516179","397.238870967742","326.37594069675424","0.15808475158485058","26.0032129032258","1199.99548387097","138","CO2",1
"562",3,"3.8848871513427663","298.154322580645","254.36745907006892","0.16988399014776162","25.9845935483871","1199.97741935484","138","CO2",1
"563",4,"1.330802922812039","199.272774193548","182.20091172794037","0.17182781335863714","25.9871483870968","1200.01451612903","138","CO2",1
"564",5,"-1.0809090080766703","100.338290322581","107.52606298919012","0.18544446208905707","25.9845741935484","1200.01225806452","138","CO2",1
"565",6,"-2.499225484396527","50.9439903225806","70.81459794756867","0.1929725762523218","25.9864935483871","1199.99258064516","138","CO2",1
"566",7,"6.785730351074955","396.840322580645","332.2389068838707","0.1985237786454554","25.9960096774194","1199.99806451613","138","CO2",1
"567",8,"6.955124940156043","396.768612903226","333.7295850827383","0.20960746813327663","25.9972741935484","1200.01322580645","138","CO2",1
"568",9,"11.202627592345038","594.799387096774","495.37236246286176","0.21238804557329474","26.006335483871","1199.98387096774","138","CO2",1
"569",10,"13.182175320310813","793.765838709677","678.4442399131818","0.22077918334042154","26.0007741935484","1200","138","CO2",1
"570",11,"13.188373294787164","993.491322580645","875.146803363042","0.22470880484988667","26.0113387096774","1200.00419354839","138","CO2",1
"571",12,"13.416006556787309","1193.15741935484","1069.0923237021984","0.22585347970633052","25.9937193548387","1199.99967741935","138","CO2",1
"572",13,"13.269143604813967","1492.80161290323","1362.4799321245812","0.22479642378027512","25.9978838709677","1199.99935483871","138","CO2",1
"573",1,"4.790728987512786","397.822935483871","318.6464481662408","0.10979773803687616","25.9903225806452","1200.00064516129","139","CO2",1
"574",2,"5.583845759556824","397.537419354839","293.86261091569065","0.09472877043861164","26.0017903225806","1199.98032258065","139","CO2",1
"575",3,"3.7439363756927815","298.344677419355","228.68151694667014","0.09559704456652286","25.9847967741936","1199.99741935484","139","CO2",1
"576",4,"0.9238869358173346","199.504032258065","179.90835227824653","0.09886700569491073","25.9895935483871","1200.00741935484","139","CO2",1
"577",5,"-1.6075787507234653","100.563322580645","123.40444771289488","0.10245476744996429","25.9958967741935","1200.01129032258","139","CO2",1
"578",6,"-3.178544254750498","51.2290419354839","98.33969629983933","0.10561032585417511","25.9846032258065","1199.99064516129","139","CO2",1
"579",7,"7.253768180294329","396.831129032258","283.6836056397085","0.11204786643208003","25.992935483871","1200.0064516129","139","CO2",1
"580",8,"7.493411575404098","396.730709677419","283.01114080347406","0.11516194746729772","25.9938225806452","1200.00451612903","139","CO2",1
"581",9,"12.392424319478046","594.629774193548","416.5565949817489","0.12127372185566557","25.9867161290323","1200.03064516129","139","CO2",1
"582",10,"14.314867272325124","793.693612903226","595.6765574449557","0.1282339162350668","26.0046870967742","1199.97741935484","139","CO2",1
"583",11,"14.41534130683843","993.474290322581","796.067256941327","0.13311075452509274","25.9946806451613","1199.99290322581","139","CO2",1
"584",12,"15.08290136343251","1193.10258064516","983.6870362393331","0.1335937773196871","26.004364516129","1199.94193548387","139","CO2",1
"585",13,"13.930546110558737","1493.27612903226","1291.3445197574074","0.13401696832352952","26.0067870967742","1199.99064516129","139","CO2",1
"586",1,"16.43320373","392.0251935","335.0251294","0.565028382","25.93194839","1199.989677","14","CO2",1
"587",2,"18.44177572","391.6288065","324.3545085","0.522146519","26.08299677","1199.994516","14","CO2",1
"588",3,"14.85573424","293.2905484","238.7257269","0.513562662","25.90792581","1199.984516","14","CO2",1
"589",4,"10.57343946","195.2824194","154.992474","0.48914727","26.01204839","1200.013226","14","CO2",1
"590",5,"6.008447547","97.35581613","74.08203472","0.473693009","26.0011","1199.98129","14","CO2",1
"591",6,"3.742234294","48.38931935","33.73373399","0.459635378","26.00382581","1200.001613","14","CO2",1
"592",7,"19.53406604","391.36","310.5358657","0.449138562","26.0008871","1200.000323","14","CO2",1
"593",8,"19.78720459","391.2793226","307.8748431","0.439168893","26.01024516","1200.010645","14","CO2",1
"594",9,"25.8231245","588.4673226","477.4496041","0.436680794","25.99619677","1199.980323","14","CO2",1
"595",10,"28.66083548","786.9782258","657.0156587","0.420134064","26.00475161","1199.999355","14","CO2",1
"596",11,"29.56190657","986.2058387","847.8373303","0.4173123","25.99570323","1199.999032","14","CO2",1
"597",12,"30.27015009","1185.552258","1038.832347","0.412138594","25.99067742","1199.991935","14","CO2",1
"598",13,"31.39984375","1484.581613","1324.857632","0.404640249","25.99364839","1199.999677","14","CO2",1
"599",1,"6.074652707844698","397.172580645161","333.0318584180115","0.17903614828673503","25.9975709677419","1200.00838709677","140","CO2",1
"600",2,"7.214026862023003","396.697580645161","325.8652845787706","0.1896629861800747","25.9887709677419","1199.99838709677","140","CO2",1
"601",3,"4.6788788806742225","297.807516129032","249.64333745034506","0.18357109932897425","25.995635483871","1199.99709677419","140","CO2",1
"602",4,"1.5661245812170748","199.140774193548","181.17848183389106","0.18979953346018955","25.995435483871","1200.02","140","CO2",1
"603",5,"-1.1405117700680756","100.336258064516","107.5568338858599","0.1944986950362409","25.9905483870968","1199.99612903226","140","CO2",1
"604",6,"-2.695062276006585","51.0151096774194","71.71625827449097","0.2002595390296579","25.9911451612903","1200.01290322581","140","CO2",1
"605",7,"7.779802801188241","396.453483870968","325.47469830793216","0.20448585603230715","25.9794387096774","1199.98838709677","140","CO2",1
"606",8,"8.035371207931394","396.298032258064","325.7345964510217","0.21297074365616367","25.9964451612903","1199.98709677419","140","CO2",1
"607",9,"13.161390557913773","594.034903225806","479.9313252135591","0.21329375912712306","25.9902677419355","1199.99064516129","140","CO2",1
"608",10,"15.392919574151406","792.863","662.1731232443935","0.22318125998109378","26.0094193548387","1199.99387096774","140","CO2",1
"609",11,"15.977653377324284","992.429290322581","847.300390203286","0.21283172003419681","26.0085064516129","1200.00483870968","140","CO2",1
"610",12,"16.52762269899551","1191.93322580645","1037.8677254338584","0.21245433443062514","25.9895322580645","1199.99806451613","140","CO2",1
"611",13,"16.729891442360145","1491.55741935484","1326.5102327345292","0.20843457083320333","25.9921903225806","1199.99548387097","140","CO2",1
"612",1,"13.73416089","394.3285161","107.7156324","0.079039901","26.06875161","1199.99871","141","CO2",1
"613",2,"14.43266557","394.0077742","152.3617552","0.099371999","25.85881613","1200.000968","141","CO2",1
"614",3,"11.40727885","295.3025806","85.31036796","0.089834854","26.00041613","1199.988387","141","CO2",1
"615",4,"8.488427711","196.5038387","26.51261995","0.082011016","26.00711613","1200.002258","141","CO2",1
"616",5,"5.713614881","97.66043226","6.649618869","0.10320894","25.98929355","1200.027097","141","CO2",1
"617",6,"4.207134426","48.267","-20.84035291","0.099183866","25.96563226","1199.989677","141","CO2",1
"618",7,"15.39616744","393.622","152.5008073","0.106354879","25.94770645","1199.998065","141","CO2",1
"619",8,"15.65111152","393.5179677","140.0499293","0.102631065","25.98222903","1200.00871","141","CO2",1
"620",9,"21.35785241","591.0715484","272.5539127","0.112355229","25.99034194","1199.984839","141","CO2",1
"621",10,"25.40875852","789.3291935","434.0531736","0.120993517","25.98409677","1199.984839","141","CO2",1
"622",11,"26.88319969","988.5969032","616.2423104","0.123426077","25.98924194","1200.037419","141","CO2",1
"623",12,"28.44314149","1187.839032","787.4005727","0.122324392","25.99917419","1199.996452","141","CO2",1
"624",13,"30.70362804","1486.72871","1045.434575","0.120914614","25.97428065","1200.003548","141","CO2",1
"625",1,"5.0075023710486155","397.590516129032","311.57826603307836","0.10460867376100044","26.070964516129","1200.00193548387","142","2020",1
"626",2,"5.894503907997498","397.278806451613","303.8522623946888","0.11226401322941135","26.0316870967742","1199.94483870968","142","2020",1
"627",3,"3.7319758687573006","298.235064516129","234.38733084385717","0.10495365567974761","25.9992225806452","1200.03032258064","142","2020",1
"628",4,"0.7937327068729958","199.479967741935","183.285836319077","0.10929491835525475","25.9809903225806","1200.0135483871","142","2020",1
"629",5,"-2.1414042791697323","100.725806451613","128.30518046626327","0.11523072741448655","25.9810258064516","1199.99774193548","142","2020",1
"630",6,"-3.781912820517705","51.4235129032258","100.42348320522751","0.1212316437394655","25.9975870967742","1199.98838709677","142","2020",1
"631",7,"7.809049601320748","396.589322580645","288.54019099615914","0.12694441440190074","25.9849161290323","1199.96451612903","142","2020",1
"632",8,"7.895582117544841","396.502419354839","290.46460914821995","0.13109341040615197","25.9863064516129","1199.97225806452","142","2020",1
"633",9,"13.394302848532057","594.120483870968","426.0338489359602","0.13974173690949301","25.9975032258065","1199.98870967742","142","2020",1
"634",10,"16.395996772851618","792.795096774194","594.3133292913585","0.14661172829597788","25.9996451612903","1200.00419354839","142","2020",1
"635",11,"16.855765119946117","992.405161290322","786.322559150837","0.14826633249318302","26.0129838709677","1200.0164516129","142","2020",1
"636",12,"17.032052000469502","1192.12290322581","984.5784985290637","0.1524774708093536","25.9902387096774","1199.98709677419","142","2020",1
"637",13,"15.646506766455177","1492.41967741935","1292.308551654094","0.15203984776911456","25.9965516129032","1200.01677419355","142","2020",1
"638",1,"9.885746678337297","395.590516129032","308.69007821793673","0.20612080171297906","25.9779193548387","1200.00322580645","143","CO2",1
"639",2,"11.200471302541873","395.094225806452","295.6223870026476","0.2009829744654897","25.9844258064516","1200.00483870968","143","CO2",1
"640",3,"8.118984839276576","296.430709677419","221.5563355767216","0.19332614458574043","25.9693032258065","1200.01580645161","143","CO2",1
"641",4,"3.925964523438947","198.212419354839","161.78170546497006","0.19961761060355793","25.9856870967742","1199.99387096774","143","CO2",1
"642",5,"-0.3277285275816565","100.00645483871","100.28348337972368","0.2117401492998618","25.9853516129032","1200.00774193548","143","CO2",1
"643",6,"-2.808756887917414","51.0241225806452","70.77955868001261","0.2189762650058962","25.9971870967742","1200.00161290323","143","CO2",1
"644",7,"13.624831224129245","394.052774193548","285.7376440915239","0.22364639897776326","26.0017774193548","1200.01225806452","143","CO2",1
"645",8,"14.062912666309332","393.862870967742","286.5082135196642","0.2331716791247273","26.0017935483871","1199.99677419355","143","CO2",1
"646",9,"19.973400344834243","591.214225806452","447.18861030341264","0.2501614112559092","26.0023451612903","1200.02838709677","143","CO2",1
"647",10,"21.574524406726788","790.253774193549","639.1209764445038","0.26505442735117235","26.0021709677419","1199.98161290323","143","CO2",1
"648",11,"21.46553237836242","989.992129032258","832.2714568639242","0.2596249298075994","26.0070387096774","1199.99709677419","143","CO2",1
"649",12,"21.07004634780295","1189.88741935484","1028.9312066883006","0.2571069709236666","26.0096096774194","1199.9835483871","143","CO2",1
"650",13,"19.77141999797607","1490.02161290323","1329.1049833496893","0.2536471476759404","26.0021129032258","1199.99225806452","143","CO2",1
"651",1,"14.59530086269585","393.790096774193","252.695690748511","0.1781988259946747","26.0228387096774","1199.99516129032","144","CO2",1
"652",2,"15.998379995612963","393.214387096774","242.13166119452998","0.1819663257101627","26.0775419354839","1199.98129032258","144","CO2",1
"653",3,"12.944251350375525","294.522548387097","170.46706123561262","0.17821505926746936","25.9944774193548","1199.98516129032","144","CO2",1
"654",4,"8.90926486784743","196.251935483871","111.03556282670654","0.1783311629544278","26.0140451612903","1200.0164516129","144","CO2",1
"655",5,"4.748933370802432","98.0090161290322","53.48507348944075","0.18161703345555588","25.9992870967742","1200","144","CO2",1
"656",6,"2.445974236517848","48.9578677419355","26.27977599939855","0.18351142527409808","26.001335483871","1199.99419354839","144","CO2",1
"657",7,"18.097397454050334","392.384258064516","227.98149096239337","0.18832493605959533","25.9737096774194","1199.99129032258","144","CO2",1
"658",8,"18.200330482026903","392.337387096774","229.95166773586928","0.191987651249223","25.9946677419355","1199.99451612903","144","CO2",1
"659",9,"25.98021479675156","589.012387096774","364.28623386357566","0.19913320970327705","25.9927935483871","1199.99967741935","144","CO2",1
"660",10,"29.827115032060238","787.227935483871","532.3776231888835","0.20389057126217058","25.9981193548387","1199.99967741935","144","CO2",1
"661",11,"30.267461224873554","986.787096774193","736.7090201429968","0.21540247753517236","26.0023225806452","1199.99548387097","144","CO2",1
"662",12,"31.801138477245708","1185.97483870968","916.7161257154718","0.21240086221461107","25.9989096774194","1199.99193548387","144","CO2",1
"663",13,"32.56091576439361","1485.29838709677","1207.744979862622","0.21590321598261636","25.9969548387097","1199.98451612903","144","CO2",1
"664",1,"8.14528503908248","396.269258064516","320.4143534261485","0.19842115671852564","26.1009","1199.99225806452","145","co2",1
"665",2,"10.348817279220938","395.389483870968","305.15631108910446","0.20741784564823987","26.0679580645161","1200.00548387097","145","co2",1
"666",3,"7.3978454509551375","296.693258064516","231.63004469165628","0.20622524085698463","26.0312548387097","1200.00193548387","145","co2",1
"667",4,"3.270254002504537","198.462451612903","167.7356370783875","0.20257382067110113","25.9962612903226","1199.98774193548","145","co2",1
"668",5,"-1.2282824532832206","100.35964516129","107.72630202522329","0.20770224061199308","25.9901064516129","1200.00903225806","145","co2",1
"669",6,"-3.6985062362864336","51.4161419354839","78.84216613700146","0.21068394035248877","26.0077290322581","1199.98838709677","145","co2",1
"670",7,"12.576648995944433","394.510774193548","290.89493994277916","0.2162572134333009","25.9920225806452","1200.00483870968","145","co2",1
"671",8,"12.627593193707755","394.465516129032","291.893719778891","0.2196957212433913","25.9989290322581","1199.99870967742","145","co2",1
"672",9,"17.659867255692678","592.197612903226","449.98691634191215","0.22350283512983515","26.0031774193548","1199.95064516129","145","co2",1
"673",10,"19.905823740778203","791.047580645161","628.9177566153544","0.22503698005347014","26.004064516129","1199.97451612903","145","co2",1
"674",11,"20.00585464817124","990.761","821.8166308349475","0.2224751869108363","26.0099548387097","1200.02225806452","145","co2",1
"675",12,"19.793205265352732","1190.62290322581","1014.9642919080488","0.2167960366907056","26.0071483870968","1199.98806451613","145","co2",1
"676",13,"18.684233237585133","1490.8135483871","1310.5340767855298","0.2075147235899096","26.0077193548387","1200.01161290323","145","co2",1
"677",1,"10.076703419968656","395.897774193548","-261.09221548266504","0.0246799779656628","26.0195548387097","1200.00032258065","146","CO2",1
"678",2,"10.780729173707671","395.566064516129","-151.48777089676346","0.03182835342903536","26.0255580645161","1199.98709677419","146","CO2",1
"679",3,"9.032439864138466","296.307322580645","-86.48850156041958","0.038185787572302426","25.9914516129032","1200.05580645161","146","CO2",1
